time,speed
671.2883593348191,41.20238096392365
671.3383621921253,41.195097653805725
671.3883650494314,41.18784158913961
671.4383679067375,41.18058064614509
671.4883707640437,41.17332415316342
671.5383736213498,41.166066525626114
671.5883764786558,41.15881972206352
671.6383793359621,41.151569166636854
671.6883821932682,41.144322222838525
671.7383850505744,41.13705677165401
671.7883879078804,41.129807342647396
671.8383907651865,41.12256932667732
671.8883936224927,41.11535645102218
671.9383964797989,41.10814415136474
671.988399337105,41.100927540217896
672.0384021944111,41.0937285256096
672.0884050517172,41.0865447754661
672.1384079090234,41.079346093463215
672.1884107663295,41.07215818018388
672.2384136236356,41.06499231095064
672.2884164809418,41.05782289145385
672.338419338248,41.050658402542616
672.3884221955541,41.043474734478465
672.4384250528601,41.03630664413843
672.4884279101663,41.02918022131328
672.5384307674724,41.022039002083645
672.5884336247786,41.01491325413029
672.6384364820847,41.00776930215118
672.6884393393908,41.00063523142309
672.738442196697,40.99350824764832
672.7884450540031,40.98636808041927
672.8384479113092,40.979258079785126
672.8884507686154,40.972128888914746
672.9384536259215,40.96499205721705
672.9884564832277,40.95785197765868
673.0384593405338,40.950715335933154
673.0884621978398,40.943578492770605
673.138465055146,40.93642940085311
673.1884679124522,40.92925436983885
673.2384707697584,40.922090943790835
673.2884736270644,40.914912260031045
673.3384764843705,40.907729248474226
673.3884793416767,40.900542491617664
673.4384821989828,40.893328957419314
673.4884850562889,40.886131150244275
673.5384879135951,40.87891874826519
673.5884907709012,40.87167267806163
673.6384936282074,40.86442284189052
673.6884964855135,40.85714127468793
673.7384993428195,40.84984002743792
673.7885022001257,40.84252931806248
673.8385050574319,40.83520822396061
673.888507914738,40.827842510417234
673.9385107720441,40.82046542728036
673.9885136293502,40.81307999191258
674.0385164866564,40.80564117083545
674.0885193439625,40.79819440040537
674.1385222012686,40.79071021074464
674.1885250585748,40.78320686618995
674.2385279158809,40.77567311594096
674.2885307731871,40.76811255734064
674.3385336304932,40.760517682223885
674.3885364877992,40.752883336957915
674.4385393451055,40.74521543378737
674.4885422024116,40.73753531042606
674.5385450597178,40.729828371758124
674.5885479170238,40.72205729616641
674.6385507743299,40.71427946776391
674.6885536316361,40.70646406619236
674.7385564889423,40.69860920619151
674.7885593462483,40.6907275707068
674.8385622035545,40.68281354367748
674.8885650608606,40.67486708514534
674.9385679181668,40.66687797031091
674.9885707754729,40.658882948745436
675.0385736327789,40.65084259130301
675.0885764900852,40.64275712055766
675.1385793473913,40.63464248906792
675.1885822046975,40.62650120186733
675.2385850620035,40.618321475706594
675.2885879193096,40.61014258927279
675.3385907766158,40.601909060792636
675.388593633922,40.59365401600061
675.438596491228,40.58537270735145
675.4885993485342,40.57706068892189
675.5386022058403,40.56874860084706
675.5886050631465,40.560392245189774
675.6386079204526,40.552042405491676
675.6886107777588,40.543658028335216
675.7386136350649,40.53525357539254
675.788616492371,40.52681720590266
675.8386193496772,40.518389895794265
675.8886222069832,40.50994559832347
675.9386250642893,40.5015058051107
675.9886279215956,40.49304858206831
676.0386307789017,40.48461185312734
676.0886336362078,40.47616705879472
676.1386364935139,40.46771398319662
676.18863935082,40.45926927867438
676.2386422081262,40.45081452149653
676.2886450654323,40.4423937241445
676.3386479227385,40.4339730706369
676.3886507800446,40.42558871502835
676.4386536373507,40.41719523236664
676.4886564946569,40.408834148546504
676.5386593519629,40.40049628940278
676.588662209269,40.39219574945004
676.6386650665753,40.38391312545696
676.6886679238814,40.37567095712047
676.7386707811875,40.367448505094536
676.7886736384936,40.3592699642837
676.8386764957997,40.35113346547126
676.8886793531059,40.343059699519074
676.938682210412,40.33503446519704
676.9886850677182,40.32705212212128
677.0386879250243,40.319127318369596
677.0886907823304,40.311265933956335
677.1386936396366,40.30346415013227
677.1886964969426,40.29572868214322
677.2386993542489,40.288070569932145
677.288702211555,40.280484010775
677.3387050688611,40.2729570370083
677.3887079261672,40.265532626313075
677.4387107834733,40.258206652016
677.4887136407795,40.25096578251018
677.5387164980856,40.24380343267955
677.5887193553917,40.236743377710475
677.6387222126979,40.229767231068614
677.688725070004,40.22288288976153
677.7387279273102,40.21610450750998
677.7887307846163,40.20942757887481
677.8387336419223,40.2028936570487
677.8887364992286,40.19645013190396
677.9387393565347,40.19012396920036
677.9887422138409,40.18392061761547
678.0387450711469,40.17782938623543
678.088747928453,40.17185684762869
678.1387507857592,40.16601061643418
678.1887536430654,40.16029454111589
678.2387565003714,40.15471785852122
678.2887593576776,40.14925129671006
678.3387622149837,40.14391027736381
678.3887650722899,40.13871407806713
678.438767929596,40.13365496691688
678.4887707869021,40.12871914861267
678.5387736442083,40.12393443914087
678.5887765015144,40.119271340977576
678.6387793588206,40.114750430163404
678.6887822161266,40.110388185185286
678.7387850734327,40.10614609123145
678.7887879307389,40.10206144941131
678.8387907880451,40.0980881981217
678.8887936453511,40.094259543630436
678.9387965026573,40.09058586593825
678.9887993599634,40.08704268641717
679.0388022172696,40.083643652595164
679.0888050745757,40.08037324436353
679.1388079318818,40.077247777275886
679.188810789188,40.074248825474854
679.2388136464941,40.071388147795396
679.2888165038003,40.068685084618366
679.3388193611063,40.06607376854992
679.3888222184124,40.063611362281826
679.4388250757187,40.06127682885986
679.4888279330248,40.059054842675195
679.5388307903308,40.056965806958736
679.588833647637,40.05499961715285
679.6388365049431,40.05314674027394
679.6888393622493,40.05140823847698
679.7388422195554,40.04978227025643
679.7888450768615,40.048269465623115
679.8388479341677,40.04684821291721
679.8888507914738,40.0455442508167
679.93885364878,40.04432691040362
679.988856506086,40.04319572551852
680.0388593633921,40.0421394111053
680.0888622206984,40.04118210122539
680.1388650780045,40.04031722277617
680.1888679353106,40.03950473491851
680.2388707926167,40.038778883616864
680.2888736499228,40.038081725684535
